"convocation","years","first_name","last_name","counter","x","y"
2,"1994-1998","Юрій","Донченко","1",7,8
2,"1994-1998","Михайло","Дорошевський","1",8,8
2,"1994-1998","Сергій","Драгомарецький","1",9,8
2,"1994-1998","Анатолій","Дроботов","1",10,8
2,"1994-1998","Микола","Дудченко","1",1,9
2,"1994-1998","Петро","Душейко","1",2,9
2,"1994-1998","Олег","Дьомін","1",3,9
2,"1994-1998","Валерій","Євдокимов","1",4,9
2,"1994-1998","Володимир","Єгудін","1",5,9
2,"1994-1998","Олександр","Єльяшкевич","1",6,9
2,"1994-1998","Володимир","Ємельянов","1",7,9
2,"1994-1998","Анатолій","Єрмак","1",8,9
2,"1994-1998","Валентин","Єськов","1",9,9
2,"1994-1998","Євген","Жеребецький","1",10,9
2,"1994-1998","Олександр","Жир","1",1,10
2,"1994-1998","Євген","Жовтяк","1",2,10
2,"1994-1998","Микола","Жулинський","1",3,10
2,"1994-1998","Альберт","Жумикін","1",4,10
2,"1994-1998","Михайло","Заборний","1",5,10
2,"1994-1998","Валентина","Завалевська","1",6,10
2,"1994-1998","Микола","Заварзін","1",7,10
2,"1994-1998","Юрій","Запорожець","1",8,10
2,"1994-1998","Андрій","Зарудний","1",9,10
2,"1994-1998","Анатолій","Засуха","1",10,10
2,"1994-1998","Вадим","Зачосов","1",1,11
2,"1994-1998","Андрій","Звонарж","1",2,11
2,"1994-1998","Анатолій","Золотарьов","1",3,11
2,"1994-1998","Валерій","Іванов","1",4,11
2,"1994-1998","Василь","Іванов","1",5,11
2,"1994-1998","Олександр","Ігнатенко","1",6,11
2,"1994-1998","Володимир","Ілюшин","1",7,11
2,"1994-1998","Ярослав","Ілясевич","1",8,11
2,"1994-1998","Олег","Іщенко","1",9,11
2,"1994-1998","Василь","Кавун","1",10,11
2,"1994-1998","Віктор","Кальник","1",1,12
2,"1994-1998","Леонід","Камінський","1",2,12
2,"1994-1998","Володимир","Капустян","1",3,12
2,"1994-1998","Юрій","Карасик","1",4,12
2,"1994-1998","Юрій","Кармазін","1",5,12
2,"1994-1998","Микола","Карнаух","1",6,12
2,"1994-1998","Ніна","Карпачова","1",7,12
2,"1994-1998","Олександр","Карпов","1",8,12
2,"1994-1998","Микола","Кашляков","1",9,12
2,"1994-1998","Ігор","Квятковський","1",10,12
2,"1994-1998","Іван","Кириленко","1",1,13
2,"1994-1998","Микола","Кириченко","1",2,13
2,"1994-1998","Сергій","Кириченко","1",3,13
2,"1994-1998","Тарас","Кияк","1",4,13
2,"1994-1998","Іван","Кірімов","1",5,13
2,"1994-1998","Сергій","Кіяшко","1",6,13
2,"1994-1998","Орест","Климпуш","1",7,13
2,"1994-1998","Анатолій","Коваленко","1",8,13
2,"1994-1998","Михайло","Ковалко","1",9,13
2,"1994-1998","Володимир","Ковтунець","1",10,13
2,"1994-1998","Юрій","Коген","1",1,14
2,"1994-1998","Борис","Кожевников","1",2,14
2,"1994-1998","Борис","Кожин","1",3,14
2,"1994-1998","Олександр","Кожушко","1",4,14
2,"1994-1998","Ігор","Коліушко","1",5,14
2,"1994-1998","Валерій","Коломойцев","1",6,14
2,"1994-1998","Анатолій","Кондратюк","1",7,14
2,"1994-1998","Василь","Корнелюк","1",8,14
2,"1994-1998","Антон","Коропенко","1",9,14
2,"1994-1998","Іван","Коршинський","1",10,14
2,"1994-1998","Анатолій","Косолапов","1",1,15
2,"1994-1998","Михайло","Костицький","1",2,15
2,"1994-1998","Іван","Коструба","1",3,15
2,"1994-1998","Леонід","Костюченко","1",4,15
2,"1994-1998","Віктор","Кочерга","1",5,15
2,"1994-1998","Віктор","Кочерга","1",6,15
2,"1994-1998","Володимир","Кочерга","1",7,15
2,"1994-1998","Володимир","Кравчук","1",8,15
2,"1994-1998","Олена","Крандакова","1",9,15
2,"1994-1998","Євген","Красняков","1",10,15
2,"1994-1998","Юрій","Кризський","1",1,16
2,"1994-1998","Юрій","Крук","1",2,16
2,"1994-1998","Роман","Круцик","1",3,16
2,"1994-1998","Олександр","Кудревич","1",4,16
2,"1994-1998","Олександра","Кужель","1",5,16
2,"1994-1998","Василь","Куз'єв","1",6,16
2,"1994-1998","Павло","Кузнєцов","1",7,16
2,"1994-1998","Сергій","Кузьменко","1",8,16
2,"1994-1998","Анатолій","Кулаков","1",9,16
2,"1994-1998","Володимир","Кулінич","1",10,16
2,"1994-1998","Роман","Купер","1",1,17
2,"1994-1998","Микола","Лавриненко","1",2,17
2,"1994-1998","Олександр","Лавринович","1",3,17
2,"1994-1998","Валентин","Ландик","1",4,17
2,"1994-1998","Володимир","Лановий","1",5,17
2,"1994-1998","Василь","Лантух","1",6,17
2,"1994-1998","Анатолій","Левченко","1",7,17
2,"1994-1998","Вадим","Литвин","1",8,17
2,"1994-1998","Михайло","Лінчак","1",9,17
2,"1994-1998","Григорій","Луньов","1",10,17
2,"1994-1998","Євген","Лупаков","1",1,18
2,"1994-1998","Костянтин","Лященко","1",2,18
2,"1994-1998","Іван","Магда","1",3,18
2,"1994-1998","Сергій","Майборода","1",4,18
2,"1994-1998","Олександр","Малєвський","1",5,18
2,"1994-1998","Георгій","Манчуленко","1",6,18
2,"1994-1998","Ніна","Марковська","1",7,18
2,"1994-1998","Євген","Марчук","1",8,18
2,"1994-1998","Олександр","Масенко","1",9,18
2,"1994-1998","Олег","Матковський","1",10,18
2,"1994-1998","Віктор","Медведчук","1",1,19
2,"1994-1998","Володимир","Мельник","1",2,19
2,"1994-1998","Петро","Мельник","1",3,19
2,"1994-1998","Сергій","Мельник","1",4,19
2,"1994-1998","Віктор","Меркушов","1",5,19
2,"1994-1998","Лев","Миримський","1",6,19
2,"1994-1998","Сергій","Михайленко","1",7,19
2,"1994-1998","Людвіг","Мірошниченко","1",8,19
2,"1994-1998","Юрій","Мірошниченко","1",9,19
2,"1994-1998","Валерій","Мішура","1",10,19
2,"1994-1998","Георгій","Мозер","1",1,20
2,"1994-1998","Володимир","Моісеєнко","1",2,20
2,"1994-1998","Сергій","Мосійчук","1",3,20
2,"1994-1998","Анатолій","Москаленко","1",4,20
2,"1994-1998","Анатолій","Моцпан","1",5,20
2,"1994-1998","Володимир","Мулява","1",6,20
2,"1994-1998","Віктор","Мусіяка","1",7,20
2,"1994-1998","Володимир","Мухін","1",8,20
2,"1994-1998","Михайло","М'ясковський","1",9,20
2,"1994-1998","Георгій","Найда","1",10,20
2,"1994-1998","Григорій","Недвига","1",1,21
2,"1994-1998","Валентин","Недригайло","1",2,21
2,"1994-1998","Володимир","Немировський","1",3,21
2,"1994-1998","Олександр","Нідзієв","1",4,21
2,"1994-1998","Станіслав","Ніколаєнко","1",5,21
2,"1994-1998","Олександр","Новіков","1",6,21
2,"1994-1998","Петро","Овчаренко","1",7,21
2,"1994-1998","Володимир","Олексєєнко","1",8,21
2,"1994-1998","Борис","Ольховський","1",9,21
2,"1994-1998","Віктор","Омеліч","1",10,21
2,"1994-1998","Григорій","Омельченко","1",1,22
2,"1994-1998","Роман","Омельчук","1",2,22
2,"1994-1998","Юрій","Оробець","1",3,22
2,"1994-1998","Ігор","Осташ","1",4,22
2,"1994-1998","Костянтин","Охріменко","1",5,22
2,"1994-1998","Едуард","Павленко","1",6,22
2,"1994-1998","Михайло","Павловський","1",7,22
2,"1994-1998","Валерій","Паламарчук","1",8,22
2,"1994-1998","Омелян","Парубок","1",9,22
2,"1994-1998","Людмила","Пасечна","1",10,22
2,"1994-1998","Сергій","Пасько","1",1,23
2,"1994-1998","Анатолій","Пейгалайнен","1",2,23
2,"1994-1998","Анатолій","Петренко","1",3,23
2,"1994-1998","Дмитро","Петренко","1",4,23
2,"1994-1998","Микола","Петренко","1",5,23
2,"1994-1998","Віктор","Петрук","1",6,23
2,"1994-1998","Володимир","Пєхота","1",7,23
2,"1994-1998","Микола","Пилипенко","1",8,23
2,"1994-1998","Анатолій","Писаренко","1",9,23
2,"1994-1998","Володимир","Півторак","1",10,23
2,"1994-1998","Костянтин","Піскуновський","1",1,24
2,"1994-1998","Євген","Платовський","1",2,24
2,"1994-1998","Вадим","Плоткін","1",3,24
2,"1994-1998","Михайло","Поживанов","1",4,24
2,"1994-1998","Віктор","Понеділко","1",5,24
2,"1994-1998","Борис","Пономаренко","1",6,24
2,"1994-1998","Іван","Попеску","1",7,24
2,"1994-1998","Дмитро","Попов","1",8,24
2,"1994-1998","Євген","Пронюк","1",9,24
2,"1994-1998","Тарас","Процев'ят","1",10,24
2,"1994-1998","Валерій","Пудрик","1",1,25
2,"1994-1998","Володимир","Пустовойтовський","1",2,25
2,"1994-1998","Ольга","Пшенична","1",3,25
2,"1994-1998","Галина","Радченко","1",4,25
2,"1994-1998","Василь","Радько","1",5,25
2,"1994-1998","Броніслав","Райковський","1",6,25
2,"1994-1998","Михайло","Ратушний","1",7,25
2,"1994-1998","Анатолій","Раханський","1",8,25
2,"1994-1998","Григорій","Ричагов","1",9,25
2,"1994-1998","Віктор","Роєнко","1",10,25
2,"1994-1998","Іван","Рудик","1",1,26
2,"1994-1998","Микола","Рудченко","1",2,26
2,"1994-1998","Михайло","Рябець","1",3,26
2,"1994-1998","Олександр","Рябченко","1",4,26
2,"1994-1998","Віктор","Савченко","1",5,26
2,"1994-1998","Володимир","Садько","1",6,26
2,"1994-1998","Катерина","Самойлик","1",7,26
2,"1994-1998","Геннадій","Самофалов","1",8,26
2,"1994-1998","Сергій","Сас","1",9,26
2,"1994-1998","Іван","Сахань","1",10,26
2,"1994-1998","Василь","Свято","1",1,27
2,"1994-1998","Володимир","Севрюков","1",2,27
2,"1994-1998","Сергій","Селіфонтьєв","1",3,27
2,"1994-1998","Віктор","Семенчук","1",4,27
2,"1994-1998","Валентина","Семенюк","1",5,27
2,"1994-1998","Володимир","Семиноженко","1",6,27
2,"1994-1998","Валерій","Сергієнко","1",7,27
2,"1994-1998","Григорій","Сидоренко","1",8,27
2,"1994-1998","Юрій","Сизенко","1",9,27
2,"1994-1998","Іван","Симоненко","1",10,27
2,"1994-1998","Петро","Симоненко","1",1,28
2,"1994-1998","Михайло","Сирота","1",2,28
2,"1994-1998","Валерій","Сікалов","1",3,28
2,"1994-1998","Сергій","Сінченко","1",4,28
2,"1994-1998","Олександр","Скіпальський","1",5,28
2,"1994-1998","Микола","Славов","1",6,28
2,"1994-1998","Юрій","Сластьон","1",7,28
2,"1994-1998","Сергій","Слободянюк","1",8,28
2,"1994-1998","Євген","Смірнов","1",9,28
2,"1994-1998","Андрій","Снігач","1",10,28
2,"1994-1998","Вячеслав","Сокерчак","1",1,29
2,"1994-1998","Юрій","Спіженко","1",2,29
2,"1994-1998","Галина","Старовойтова","1",3,29
2,"1994-1998","Михайло","Степанов","1",4,29
2,"1994-1998","Олександр","Степанов","1",5,29
2,"1994-1998","Петро","Степанов","1",6,29
2,"1994-1998","Дмитро","Степанюк","1",7,29
2,"1994-1998","Ярослава","Стецько","1",8,29
2,"1994-1998","Володимир","Сторіжко","1",9,29
2,"1994-1998","Олександр","Стоян","1",10,29
2,"1994-1998","Володимир","Стретович","1",1,30
2,"1994-1998","Федір","Судницин","1",2,30
2,"1994-1998","Микола","Сургай","1",3,30
2,"1994-1998","Віктор","Суслов","1",4,30
2,"1994-1998","Леонід(Лесь)","Танюк","1",5,30
2,"1994-1998","Микола","Таран","1",6,30
2,"1994-1998","Віктор","Таран (Терен)","1",7,30
2,"1994-1998","Олег","Таранов","1",8,30
2,"1994-1998","Анатолій","Татаринов","1",9,30
2,"1994-1998","Валерій","Терець","1",10,30
2,"1994-1998","Василь","Терещук","1",1,31
2,"1994-1998","Сергій","Терьохін","1",2,31
2,"1994-1998","Юрій","Тима","1",3,31
2,"1994-1998","Юрій","Тихонов","1",4,31
2,"1994-1998","Валерій","Тітенко","1",5,31
2,"1994-1998","Володимир","Ткаченко","1",6,31
2,"1994-1998","Олександр","Ткаченко","1",7,31
2,"1994-1998","Степан","Ткаченко","1",8,31
2,"1994-1998","Михайло","Товт","1",9,31
2,"1994-1998","Євген","Тодоров","1",10,31
2,"1994-1998","Вячеслав","Тютін","1",1,32
2,"1994-1998","Геннадій","Угаров","1",2,32
2,"1994-1998","Валентин","Уланов","1",3,32
2,"1994-1998","Василь","Улинець","1",4,32
2,"1994-1998","Сергій","Устич","1",5,32
2,"1994-1998","Ярослав","Федорин","1",6,32
2,"1994-1998","Георгій","Філіпчук","1",7,32
2,"1994-1998","Анатолій","Франчук","1",8,32
