"convocation","gender","last_name","first_name","year","label","years"
4,1,"Мішура","Валерій",1941,8,"2002-2006"
4,1,"Плющ","Іван",1941,9,"2002-2006"
4,1,"Пхиденко","Станіслав",1941,10,"2002-2006"
4,1,"Сіренко","Василь",1941,11,"2002-2006"
4,1,"Таран-Терен","Віктор",1941,12,"2002-2006"
4,1,"Черняк","Володимир",1941,13,"2002-2006"
4,2,"Заклунна-Мироненко","Валерія",1942,1,"2002-2006"
4,1,"Бокий","Іван",1942,2,"2002-2006"
4,1,"Глухівський","Лев",1942,3,"2002-2006"
4,1,"Козловський","Анатолій",1942,4,"2002-2006"
4,1,"Мигович","Іван",1942,5,"2002-2006"
4,1,"Павловський","Михайло",1942,6,"2002-2006"
4,1,"Скудар","Георгій",1942,7,"2002-2006"
4,1,"Яворівський","Володимир",1942,8,"2002-2006"
4,1,"Аніщук","Володимир",1943,1,"2002-2006"
4,1,"Бронніков","Володимир",1943,2,"2002-2006"
4,1,"Горлов","Геннадій",1943,3,"2002-2006"
4,1,"Джемілєв","Мустафа",1943,4,"2002-2006"
4,1,"Матвєєв","Валентин",1943,5,"2002-2006"
4,1,"Матвєєв","Володимир",1943,6,"2002-2006"
4,1,"Мельник","Микола",1943,7,"2002-2006"
4,1,"Мокроусов","Анатолій",1943,8,"2002-2006"
4,1,"Сташевський","Станіслав",1943,9,"2002-2006"
4,1,"Стоян","Олександр",1943,10,"2002-2006"
4,1,"Шульга","Микола",1943,11,"2002-2006"
4,1,"Мороз","Олександр",1944,1,"2002-2006"
4,1,"Поліщук","Микола",1944,2,"2002-2006"
4,1,"Янковський","Микола",1944,3,"2002-2006"
4,1,"Коваль","Вячеслав",1945,1,"2002-2006"
4,1,"Комар","Микола",1945,2,"2002-2006"
4,1,"Кравченко","Микола",1945,3,"2002-2006"
4,1,"Мельников","Микола",1945,4,"2002-2006"
4,1,"Нощенко","Микола",1945,5,"2002-2006"
4,1,"Резнік","Ігор",1945,6,"2002-2006"
4,1,"Самофалов","Геннадій",1945,7,"2002-2006"
4,1,"Тополов","Віктор",1945,8,"2002-2006"
4,1,"Турманов","Віктор",1945,9,"2002-2006"
4,1,"Іванчо","Іван",1946,1,"2002-2006"
4,1,"Бірюк","Лев",1946,2,"2002-2006"
4,1,"Зубов","Валентин",1946,3,"2002-2006"
4,1,"Корсаков","Олексій",1946,4,"2002-2006"
4,1,"Ландик","Валентин",1946,5,"2002-2006"
4,1,"Мироненко","Віктор",1946,6,"2002-2006"
4,1,"Мусіяка","Віктор",1946,7,"2002-2006"
4,1,"Рішняк","Іван",1946,8,"2002-2006"
4,1,"Райков","Борис",1946,9,"2002-2006"
4,1,"Рибак","Володимир",1946,10,"2002-2006"
4,1,"Рудковський","Дмитро",1946,11,"2002-2006"
4,1,"Сінченко","Сергій",1946,12,"2002-2006"
4,1,"Фікс","Єфим",1946,13,"2002-2006"
4,1,"Чечель","Микола",1946,14,"2002-2006"
4,1,"Шпак","Василь",1946,15,"2002-2006"
4,1,"Ющенко","Петро",1946,16,"2002-2006"
4,2,"Ващук","Катерина",1947,1,"2002-2006"
4,1,"Байсаров","Леонід",1947,2,"2002-2006"
4,1,"Буйко","Георгій",1947,3,"2002-2006"
4,1,"Васадзе","Таріел",1947,4,"2002-2006"
4,1,"Давимука","Степан",1947,5,"2002-2006"
4,1,"Дубицький","В'ячеслав",1947,6,"2002-2006"
4,1,"Косьяненко","Олександр",1947,7,"2002-2006"
4,1,"Кульчинський","Микола",1947,8,"2002-2006"
4,1,"Мельничук","Валентин",1947,9,"2002-2006"
4,1,"Новак","Володимир",1947,10,"2002-2006"
4,1,"Оплачко","Володимир",1947,11,"2002-2006"
4,1,"Петров","Віктор",1947,12,"2002-2006"
4,1,"Пустовойтенко","Валерій",1947,13,"2002-2006"
4,1,"Сімонов","Володимир",1947,14,"2002-2006"
4,1,"Садовий","Микола",1947,15,"2002-2006"
4,1,"Сидоренко","Микола",1947,16,"2002-2006"
4,1,"Співачук","Володимир",1947,17,"2002-2006"
4,1,"Хара","Василь",1947,18,"2002-2006"
4,1,"Чикал","Адам",1947,19,"2002-2006"
4,2,"Александровська","Алла",1948,1,"2002-2006"
4,2,"Кобець","Ольга",1948,2,"2002-2006"
4,1,"Єхануров","Юрій",1948,3,"2002-2006"
4,1,"Волков","Олександр",1948,4,"2002-2006"
4,1,"Гаврилюк","Іван",1948,5,"2002-2006"
4,1,"Грач","Леонід",1948,6,"2002-2006"
4,1,"Гурвіц","Едуард",1948,7,"2002-2006"
4,1,"Заічко","Віктор",1948,8,"2002-2006"
4,1,"Колоніарі","Олександр",1948,9,"2002-2006"
4,1,"Король","Віктор",1948,10,"2002-2006"
4,1,"Кукоба","Анатолій",1948,11,"2002-2006"
4,1,"Мельничук","Михайло",1948,12,"2002-2006"
4,1,"Потапов","Василь",1948,13,"2002-2006"
4,1,"Шепетін","Володимир",1948,14,"2002-2006"
4,1,"Шибко","Віталій",1948,15,"2002-2006"
4,2,"Кириченко","Людмила",1949,1,"2002-2006"
4,1,"Єщенко","Володимир",1949,2,"2002-2006"
4,1,"Бабурін","Олексій",1949,3,"2002-2006"
4,1,"Беспалов","Олег",1949,4,"2002-2006"
4,1,"Борзов","Валерій",1949,5,"2002-2006"
4,1,"Калетнік","Григорій",1949,6,"2002-2006"
4,1,"Карпов","Олександр",1949,7,"2002-2006"
4,1,"Кафарський","Володимир",1949,8,"2002-2006"
4,1,"Ключковський","Юрій",1949,9,"2002-2006"
4,1,"Масенко","Олександр",1949,10,"2002-2006"
4,1,"Мороз","Анатолій",1949,11,"2002-2006"
4,1,"Мухін","Володимир",1949,12,"2002-2006"
4,1,"Нечипорук","Володимир",1949,13,"2002-2006"
4,1,"Онопенко","Василь",1949,14,"2002-2006"
4,1,"Поплавський","Михайло",1949,15,"2002-2006"
4,1,"Правденко","Сергій",1949,16,"2002-2006"
4,1,"Пузаков","Володимир",1949,17,"2002-2006"
4,1,"Савицький","Валентин",1949,18,"2002-2006"
4,1,"Сватков","Леонід",1949,19,"2002-2006"
4,1,"Суркіс","Григорій",1949,20,"2002-2006"
4,1,"Тарасюк","Борис",1949,21,"2002-2006"
4,1,"Цибенко","Петро",1949,22,"2002-2006"
4,1,"Чичков","Валерій",1949,23,"2002-2006"
4,2,"Гармаш","Галина",1950,1,"2002-2006"
4,1,"Борзих","Олександр",1950,2,"2002-2006"
4,1,"Бульба","Степан",1950,3,"2002-2006"
4,1,"Грачев","Олег",1950,4,"2002-2006"
4,1,"Гудима","Олександр",1950,5,"2002-2006"
4,1,"Круглов","Микола",1950,6,"2002-2006"
4,1,"Лапін","Євген",1950,7,"2002-2006"
4,1,"Лещенко","Володимир",1950,8,"2002-2006"
4,1,"Мартинюк","Адам",1950,9,"2002-2006"
4,1,"Солошенко","Микола",1950,10,"2002-2006"
4,1,"Царенко","Олександр",1950,11,"2002-2006"
4,1,"Щербань","Володимир",1950,12,"2002-2006"
4,2,"Самойлик","Катерина",1951,1,"2002-2006"
4,1,"Борщевський","Віктор",1951,2,"2002-2006"
4,1,"Васильєв","Олександр",1951,3,"2002-2006"
4,1,"Вернидубов","Іван",1951,4,"2002-2006"
4,1,"Гапочка","Микола",1951,5,"2002-2006"
4,1,"Заплатинський","Володимир",1951,6,"2002-2006"
4,1,"Каденюк","Леонід",1951,7,"2002-2006"
4,1,"Костенко","Юрій",1951,8,"2002-2006"
4,1,"Лукашук","Олег",1951,9,"2002-2006"
4,1,"Мовчан","Володимир",1951,10,"2002-2006"
4,1,"Мордовець","Леонід",1951,11,"2002-2006"
4,1,"Омельченко","Григорій",1951,12,"2002-2006"
4,1,"Сухий","Ярослав",1951,13,"2002-2006"
4,1,"Черновецький","Леонід",1951,14,"2002-2006"
4,1,"Четверіков","Іван",1951,15,"2002-2006"
4,1,"Шершун","Микола",1951,16,"2002-2006"
4,1,"Іванов","Сергій",1952,1,"2002-2006"
4,1,"Бауер","Михайло",1952,2,"2002-2006"
4,1,"Блохін","Олег",1952,3,"2002-2006"
4,1,"Бондаренко","Володимир",1952,4,"2002-2006"
4,1,"Буждиган","Пилип",1952,5,"2002-2006"
4,1,"Гавриш","Степан",1952,6,"2002-2006"
4,1,"Гладій","Михайло",1952,7,"2002-2006"
4,1,"Гуреєв","Василь",1952,8,"2002-2006"
4,1,"Заєць","Іван",1952,9,"2002-2006"
4,1,"Корчинський","Анатолій",1952,10,"2002-2006"
4,1,"Круць","Микола",1952,11,"2002-2006"
4,1,"Кухарчук","Микола",1952,12,"2002-2006"
4,1,"Левцун","Володимир",1952,13,"2002-2006"
4,1,"Наконечний","Володимир",1952,14,"2002-2006"
4,1,"Ружицький","Антон",1952,15,"2002-2006"
4,1,"Самоплавський","Валерій",1952,16,"2002-2006"
4,1,"Симоненко","Петро",1952,17,"2002-2006"
4,1,"Слаута","Віктор",1952,18,"2002-2006"
4,1,"Степанов","Михайло",1952,19,"2002-2006"
4,1,"Чичканов","Сергій",1952,20,"2002-2006"
4,2,"Бахтеєва","Тетяна",1953,1,"2002-2006"
4,2,"Богатирьова","Раїса",1953,2,"2002-2006"
4,2,"Гінзбург","Ольга",1953,3,"2002-2006"
4,1,"Асадчев","Валерій",1953,4,"2002-2006"
4,1,"Беспалий","Борис",1953,5,"2002-2006"
4,1,"Васильєв","Геннадій",1953,6,"2002-2006"
4,1,"Зварич","Роман",1953,7,"2002-2006"
4,1,"Качур","Павло",1953,8,"2002-2006"
4,1,"Кисельов","Олександр",1953,9,"2002-2006"
4,1,"Клімов","Леонід",1953,10,"2002-2006"
4,1,"Матвієнко","Анатолій",1953,11,"2002-2006"
4,1,"Сулковський","Павло",1953,12,"2002-2006"
4,2,"Катушева","Зарема",1954,1,"2002-2006"
4,1,"Гірник","Євген",1954,2,"2002-2006"
4,1,"Гмиря","Сергій",1954,3,"2002-2006"
4,1,"Головатий","Сергій",1954,4,"2002-2006"
4,1,"Димінський","Петро",1954,5,"2002-2006"
4,1,"Довгий","Станіслав",1954,6,"2002-2006"
4,1,"Жижко","Сергій",1954,7,"2002-2006"
4,1,"Ківалов","Сергій",1954,8,"2002-2006"
4,1,"Колісник","Микола",1954,9,"2002-2006"
4,1,"Кузьменко","Петро",1954,10,"2002-2006"
4,1,"Кузьмук","Олександр",1954,11,"2002-2006"
4,1,"Мазуренко","Володимир",1954,12,"2002-2006"
4,1,"Медведчук","Віктор",1954,13,"2002-2006"
4,1,"Немировський","Олег",1954,14,"2002-2006"
4,1,"Одайник","Микола",1954,15,"2002-2006"
4,1,"Пеклушенко","Олександр",1954,16,"2002-2006"
4,1,"Пинзеник","Віктор",1954,17,"2002-2006"
4,1,"Сушкевич","Валерій",1954,18,"2002-2006"
4,1,"Шевченко","Віталій",1954,19,"2002-2006"
4,1,"Ющенко","Віктор",1954,20,"2002-2006"
4,2,"Бондаренко","Олена",1955,1,"2002-2006"
4,2,"Маркуш","Марія",1955,2,"2002-2006"
4,1,"Анісімов","В'ячеслав",1955,3,"2002-2006"
4,1,"Баранівський","Олександр",1955,4,"2002-2006"
4,1,"Горбатов","Валерій",1955,5,"2002-2006"
4,1,"Демьохін","Володимир",1955,6,"2002-2006"
4,1,"Кіроянц","Сергій",1955,7,"2002-2006"
4,1,"Мартиновський","Валерій",1955,8,"2002-2006"
4,1,"Оробець","Юрій",1955,9,"2002-2006"
4,1,"Осика","Сергій",1955,10,"2002-2006"
4,1,"Писарчук","Петро",1955,11,"2002-2006"
4,1,"Сігал","Євген",1955,12,"2002-2006"
4,1,"Сафіуллін","Равіль",1955,13,"2002-2006"
4,1,"Сергієнко","Леонід",1955,14,"2002-2006"
4,1,"Татусяк","Сергій",1955,15,"2002-2006"
4,1,"Філенко","Володимир",1955,16,"2002-2006"
4,1,"Челноков","Сергій",1955,17,"2002-2006"
4,1,"Чорноволенко","Олександр",1955,18,"2002-2006"
4,1,"Шведенко","Микола",1955,19,"2002-2006"
4,1,"Шевчук","Сергій",1955,20,"2002-2006"
4,1,"Андресюк","Борис",1956,1,"2002-2006"
4,1,"Вінський","Йосип",1956,2,"2002-2006"
4,1,"Волинець","Михайло",1956,3,"2002-2006"
4,1,"Дзонь","Валентин",1956,4,"2002-2006"
4,1,"Кириленко","Іван",1956,5,"2002-2006"
4,1,"Литвин","Володимир",1956,6,"2002-2006"
4,1,"Малиновський","Олексій",1956,7,"2002-2006"
4,1,"Ніколаєнко","Станіслав",1956,8,"2002-2006"
4,1,"Наливайко","Анатолій",1956,9,"2002-2006"
4,1,"Песоцький","Микола",1956,10,"2002-2006"
4,1,"Подобєдов","Сергій",1956,11,"2002-2006"
4,1,"Поровський","Микола",1956,12,"2002-2006"
4,1,"Ременюк","Олексій",1956,13,"2002-2006"
4,1,"Римарук","Олександр",1956,14,"2002-2006"
4,1,"Слободян","Олександр",1956,15,"2002-2006"
4,1,"Сокирко","Микола",1956,16,"2002-2006"
4,1,"Толстоухов","Анатолій",1956,17,"2002-2006"
4,1,"Шпиг","Федір",1956,18,"2002-2006"
4,2,"Білозір","Оксана",1957,1,"2002-2006"
4,2,"Григорович","Лілія",1957,2,"2002-2006"
4,2,"Давидова","Людмила",1957,3,"2002-2006"
4,2,"Семенюк","Валентина",1957,4,"2002-2006"
4,1,"Альошин","Валерій",1957,5,"2002-2006"
4,1,"Бондарчук","Олександр",1957,6,"2002-2006"
4,1,"Воюш","Володимир",1957,7,"2002-2006"
4,1,"Гіршфельд","Анатолій",1957,8,"2002-2006"
4,1,"Зінченко","Олександр",1957,9,"2002-2006"
4,1,"Зубанов","Володимир",1957,10,"2002-2006"
4,1,"Кармазін","Юрій",1957,11,"2002-2006"
4,1,"Матвієнков","Сергій",1957,12,"2002-2006"
4,1,"Мойсик","Володимир",1957,13,"2002-2006"
4,1,"Олійник","Петро",1957,14,"2002-2006"
4,1,"Оніщук","Микола",1957,15,"2002-2006"
4,1,"Оржаховський","Анатолій",1957,16,"2002-2006"
4,1,"Сабашук","Петро",1957,17,"2002-2006"
4,1,"Салигін","Васілій",1957,18,"2002-2006"
4,1,"Сас","Сергій",1957,19,"2002-2006"
4,1,"Сятиня","Михайло",1957,20,"2002-2006"
4,1,"Чубаров","Рефат",1957,21,"2002-2006"
4,2,"Прошкуратова","Тамара",1958,1,"2002-2006"
4,2,"Ульянченко","Віра",1958,2,"2002-2006"
4,1,"Акопян","Валерій",1958,3,"2002-2006"
4,1,"Гладкіх","Василь",1958,4,"2002-2006"
4,1,"Кіссе","Антон",1958,5,"2002-2006"
4,1,"Капустін","Віктор",1958,6,"2002-2006"
4,1,"Карнаух","Микола",1958,7,"2002-2006"
4,1,"Костинюк","Богдан",1958,8,"2002-2006"
4,1,"Надрага","Василь",1958,9,"2002-2006"
4,1,"Писаренко","Анатолій",1958,10,"2002-2006"
4,1,"Плужников","Ігор",1958,11,"2002-2006"
4,1,"Полянчич","Михайло",1958,12,"2002-2006"
4,1,"Рибачук","Олег",1958,13,"2002-2006"
4,1,"Скомаровський","Володимир",1958,14,"2002-2006"
4,1,"Сміяненко","Ігор",1958,15,"2002-2006"
4,1,"Стретович","Володимир",1958,16,"2002-2006"
4,1,"Томич","Іван",1958,17,"2002-2006"
4,1,"Червоній","Василь",1958,18,"2002-2006"
4,1,"Ширко","Юрій",1958,19,"2002-2006"
4,1,"Шурма","Ігор",1958,20,"2002-2006"
4,1,"Авраменко","Володимир",1959,1,"2002-2006"
4,1,"Васюник","Іван",1959,2,"2002-2006"
4,1,"Діденко","Юрій",1959,3,"2002-2006"
4,1,"Олексіюк","Сергій",1959,4,"2002-2006"
4,1,"Осташ","Ігор",1959,5,"2002-2006"
4,1,"Поліщук","Кирило",1959,6,"2002-2006"
4,1,"Развадовський","Віктор",1959,7,"2002-2006"
4,1,"Ткаленко","Олександр",1959,8,"2002-2006"
4,1,"Червоненко","Євген",1959,9,"2002-2006"
4,1,"Ярославський","Олександр",1959,10,"2002-2006"
4,2,"Тимошенко","Юлія",1960,1,"2002-2006"
4,1,"Єдін","Олександр",1960,2,"2002-2006"
4,1,"Алексєєв","Ігор",1960,3,"2002-2006"
4,1,"Буца","Богдан",1960,4,"2002-2006"
4,1,"Джоджик","Ярослав",1960,5,"2002-2006"
4,1,"Драчевський","Віктор",1960,6,"2002-2006"
4,1,"Заєць","Володимир",1960,7,"2002-2006"
4,1,"Задорожній","Олександр",1960,8,"2002-2006"
4,1,"Майстришин","Володимир",1960,9,"2002-2006"
4,1,"Миримський","Лев",1960,10,"2002-2006"
4,1,"Мхітарян","Нвєр",1960,11,"2002-2006"
4,1,"Пінчук","Віктор",1960,12,"2002-2006"
4,1,"Папієв","Михайло",1960,13,"2002-2006"
4,1,"Петров","Олег",1960,14,"2002-2006"
4,1,"Поживанов","Михайло",1960,15,"2002-2006"
