"convocation","gender","last_name","first_name","year","label","years","start","age_at_start","full_name"
1,1,"Валеня","Іван",1947,15,"1990-1994","1990",43,"Іван Валеня"
1,1,"Гайсинський","Юрій",1947,16,"1990-1994","1990",43,"Юрій Гайсинський"
1,1,"Ганжа","Микола",1947,17,"1990-1994","1990",43,"Микола Ганжа"
1,1,"Дмитрієв","Євген",1947,18,"1990-1994","1990",43,"Євген Дмитрієв"
1,1,"Протасов","Валентин",1947,19,"1990-1994","1990",43,"Валентин Протасов"
1,1,"Яцуба","Володимир",1947,20,"1990-1994","1990",43,"Володимир Яцуба"
1,1,"Корж","Анатолій",1947,21,"1990-1994","1990",43,"Анатолій Корж"
1,1,"Пустовойтенко","Валерій",1947,22,"1990-1994","1990",43,"Валерій Пустовойтенко"
1,1,"Баландюк","Микола",1947,23,"1990-1994","1990",43,"Микола Баландюк"
1,2,"Гуменюк","Марія",1948,1,"1990-1994","1990",42,"Марія Гуменюк"
1,1,"Кондратьєв","Ярослав",1948,2,"1990-1994","1990",42,"Ярослав Кондратьєв"
1,1,"Чураков","Валерій",1948,3,"1990-1994","1990",42,"Валерій Чураков"
1,1,"Рибін","Олександр",1948,4,"1990-1994","1990",42,"Олександр Рибін"
1,1,"Борейко","Михайло",1948,5,"1990-1994","1990",42,"Михайло Борейко"
1,1,"Панасюк","Федір",1948,6,"1990-1994","1990",42,"Федір Панасюк"
1,1,"Андрощук","Василь",1948,7,"1990-1994","1990",42,"Василь Андрощук"
1,1,"Зінченко","Арсен",1948,8,"1990-1994","1990",42,"Арсен Зінченко"
1,1,"Демидов","Григорій",1948,9,"1990-1994","1990",42,"Григорій Демидов"
1,1,"Маслов","Михайло",1948,10,"1990-1994","1990",42,"Михайло Маслов"
1,1,"Павлюк","Степан",1948,11,"1990-1994","1990",42,"Степан Павлюк"
1,1,"Толубко","Володимир",1948,12,"1990-1994","1990",42,"Володимир Толубко"
1,1,"Степенко","Василь",1948,13,"1990-1994","1990",42,"Василь Степенко"
1,1,"Пилипчук","Володимир",1948,14,"1990-1994","1990",42,"Володимир Пилипчук"
1,1,"Юрченко","Анатолій",1948,15,"1990-1994","1990",42,"Анатолій Юрченко"
1,1,"Тимчук","Сергій",1948,16,"1990-1994","1990",42,"Сергій Тимчук"
1,1,"Скальський","Василь",1948,17,"1990-1994","1990",42,"Василь Скальський"
1,1,"Полях","Віталій",1948,18,"1990-1994","1990",42,"Віталій Полях"
1,1,"Лісовенко","Василь",1948,19,"1990-1994","1990",42,"Василь Лісовенко"
1,1,"Бабанський","Юрій",1948,20,"1990-1994","1990",42,"Юрій Бабанський"
1,1,"Ягоферов","Анатолій",1948,21,"1990-1994","1990",42,"Анатолій Ягоферов"
1,1,"Євтухов","Василь",1948,22,"1990-1994","1990",42,"Василь Євтухов"
1,1,"Головко","Юрій",1948,23,"1990-1994","1990",42,"Юрій Головко"
1,1,"Медвєдєв","Володимир",1948,24,"1990-1994","1990",42,"Володимир Медвєдєв"
1,1,"Півень","Микола",1949,1,"1990-1994","1990",41,"Микола Півень"
1,1,"Пауль","Віктор",1949,2,"1990-1994","1990",41,"Віктор Пауль"
1,1,"Родигін","Валерій",1949,3,"1990-1994","1990",41,"Валерій Родигін"
1,1,"Романчук","Володимир",1949,4,"1990-1994","1990",41,"Володимир Романчук"
1,1,"Михайлюк","Василь",1949,5,"1990-1994","1990",41,"Василь Михайлюк"
1,1,"Колісниченко","Микола",1949,6,"1990-1994","1990",41,"Микола Колісниченко"
1,1,"Башкіров","Михайло",1949,7,"1990-1994","1990",41,"Михайло Башкіров"
1,1,"Сватков","Леонід",1949,8,"1990-1994","1990",41,"Леонід Сватков"
1,1,"Руденко","Василь",1949,9,"1990-1994","1990",41,"Василь Руденко"
1,1,"Сербін","Юрій",1949,10,"1990-1994","1990",41,"Юрій Сербін"
1,1,"Батюшко","Стефан",1949,11,"1990-1994","1990",41,"Стефан Батюшко"
1,1,"Колєснік","Олексій",1949,12,"1990-1994","1990",41,"Олексій Колєснік"
1,1,"Усатенко","Володимир",1949,13,"1990-1994","1990",41,"Володимир Усатенко"
1,1,"Марков","Борис",1949,14,"1990-1994","1990",41,"Борис Марков"
1,1,"Петін","Володимир",1949,15,"1990-1994","1990",41,"Володимир Петін"
1,1,"Бортник","Володимир",1949,16,"1990-1994","1990",41,"Володимир Бортник"
1,1,"Свідерський","Федір",1949,17,"1990-1994","1990",41,"Федір Свідерський"
1,1,"Тихонов","Віктор",1949,18,"1990-1994","1990",41,"Віктор Тихонов"
1,1,"Правденко","Сергій",1949,19,"1990-1994","1990",41,"Сергій Правденко"
1,1,"Гусєв","Віктор",1950,1,"1990-1994","1990",40,"Віктор Гусєв"
1,1,"Мороз","Олександр",1950,2,"1990-1994","1990",40,"Олександр Мороз"
1,1,"Дубенков","Геннадій",1950,3,"1990-1994","1990",40,"Геннадій Дубенков"
1,1,"Мотюк","Мирослав",1950,4,"1990-1994","1990",40,"Мирослав Мотюк"
1,1,"Московка","Володимир",1950,5,"1990-1994","1990",40,"Володимир Московка"
1,1,"Голобородько","Олександр",1950,6,"1990-1994","1990",40,"Олександр Голобородько"
1,1,"Лебедик","Петро",1950,7,"1990-1994","1990",40,"Петро Лебедик"
1,1,"Пискуновський","Костянтин",1950,8,"1990-1994","1990",40,"Костянтин Пискуновський"
1,1,"Гудима","Олександр",1950,9,"1990-1994","1990",40,"Олександр Гудима"
1,1,"Бойко","Іван",1950,10,"1990-1994","1990",40,"Іван Бойко"
1,1,"Борзих","Олександр",1950,11,"1990-1994","1990",40,"Олександр Борзих"
1,1,"Істратенко","Микола",1950,12,"1990-1994","1990",40,"Микола Істратенко"
1,1,"Байрака","Михайло",1950,13,"1990-1994","1990",40,"Михайло Байрака"
1,2,"Сівкова","Лідія",1951,1,"1990-1994","1990",39,"Лідія Сівкова"
1,1,"Хилюк","Олексій",1951,2,"1990-1994","1990",39,"Олексій Хилюк"
1,1,"Яценко","Володимир",1951,3,"1990-1994","1990",39,"Володимир Яценко"
1,1,"Слєсаренко","Віктор",1951,4,"1990-1994","1990",39,"Віктор Слєсаренко"
1,1,"Костенко","Юрій",1951,5,"1990-1994","1990",39,"Юрій Костенко"
1,1,"Бердніков","Олександр",1951,6,"1990-1994","1990",39,"Олександр Бердніков"
1,1,"Поджаров","Іван",1951,7,"1990-1994","1990",39,"Іван Поджаров"
1,1,"Савельєв","Олег",1951,8,"1990-1994","1990",39,"Олег Савельєв"
1,1,"Білий","Василь",1951,9,"1990-1994","1990",39,"Василь Білий"
1,1,"Шершун","Микола",1951,10,"1990-1994","1990",39,"Микола Шершун"
1,1,"Кушнарьов","Євген",1951,11,"1990-1994","1990",39,"Євген Кушнарьов"
1,1,"Поворозник","Володимир",1951,12,"1990-1994","1990",39,"Володимир Поворозник"
1,1,"Криволап","Володимир",1951,13,"1990-1994","1990",39,"Володимир Криволап"
1,1,"Портной","Володимир",1951,14,"1990-1994","1990",39,"Володимир Портной"
1,1,"Маслюк","Геннадій",1952,1,"1990-1994","1990",38,"Геннадій Маслюк"
1,1,"Заєць","Іван",1952,2,"1990-1994","1990",38,"Іван Заєць"
1,1,"Андріяка","Олександр",1952,3,"1990-1994","1990",38,"Олександр Андріяка"
1,1,"Шишкін","Віктор",1952,4,"1990-1994","1990",38,"Віктор Шишкін"
1,1,"Чобіт","Дмитро",1952,5,"1990-1994","1990",38,"Дмитро Чобіт"
1,1,"Ярчук","Микола",1952,6,"1990-1994","1990",38,"Микола Ярчук"
1,1,"Стешенко","Олександр",1952,7,"1990-1994","1990",38,"Олександр Стешенко"
1,1,"Бадов","Володимир",1952,8,"1990-1994","1990",38,"Володимир Бадов"
1,2,"Богатирьова","Раїса",1953,1,"1990-1994","1990",37,"Раїса Богатирьова"
1,1,"Лазаренко","Павло",1953,2,"1990-1994","1990",37,"Павло Лазаренко"
1,1,"Топалов","Валерій",1953,3,"1990-1994","1990",37,"Валерій Топалов"
1,1,"Під'яблонський","Михайло",1953,4,"1990-1994","1990",37,"Михайло Під'яблонський"
1,1,"Сугоняко","Олександр",1953,5,"1990-1994","1990",37,"Олександр Сугоняко"
1,1,"Мельничук","Віталій",1953,6,"1990-1994","1990",37,"Віталій Мельничук"
1,1,"Кондряков","Олександр",1953,7,"1990-1994","1990",37,"Олександр Кондряков"
1,1,"Цеков","Сергій",1953,8,"1990-1994","1990",37,"Сергій Цеков"
1,1,"Матвієнко","Анатолій",1953,9,"1990-1994","1990",37,"Анатолій Матвієнко"
1,1,"Піскун","Олександр",1953,10,"1990-1994","1990",37,"Олександр Піскун"
1,1,"Марченко","Володимир",1953,11,"1990-1994","1990",37,"Володимир Марченко"
1,1,"Головатий","Сергій",1954,1,"1990-1994","1990",36,"Сергій Головатий"
1,1,"Панченко","Володимир",1954,2,"1990-1994","1990",36,"Володимир Панченко"
1,1,"Пинзеник","Віктор",1954,3,"1990-1994","1990",36,"Віктор Пинзеник"
1,1,"Кінах","Анатолій",1954,4,"1990-1994","1990",36,"Анатолій Кінах"
1,1,"Бойко","Богдан",1954,5,"1990-1994","1990",36,"Богдан Бойко"
1,1,"Даниленко","Володимир",1954,6,"1990-1994","1990",36,"Володимир Даниленко"
1,1,"Негода","Володимир",1954,7,"1990-1994","1990",36,"Володимир Негода"
1,1,"Чародєєв","Олександр",1955,1,"1990-1994","1990",35,"Олександр Чародєєв"
1,1,"Ізмалков","Валерій",1955,2,"1990-1994","1990",35,"Валерій Ізмалков"
1,1,"Шлемко","Володимир",1955,3,"1990-1994","1990",35,"Володимир Шлемко"
1,1,"Батіг","Михайло",1955,4,"1990-1994","1990",35,"Михайло Батіг"
1,1,"Чебан","Олександр",1955,5,"1990-1994","1990",35,"Олександр Чебан"
1,1,"Колінець","Володимир",1955,6,"1990-1994","1990",35,"Володимир Колінець"
1,1,"Філенко","Володимир",1955,7,"1990-1994","1990",35,"Володимир Філенко"
1,1,"Церт","Микола",1955,8,"1990-1994","1990",35,"Микола Церт"
1,1,"Шведенко","Микола",1955,9,"1990-1994","1990",35,"Микола Шведенко"
1,1,"Барабаш","Олександр",1955,10,"1990-1994","1990",35,"Олександр Барабаш"
1,1,"Толстоухов","Анатолій",1956,1,"1990-1994","1990",34,"Анатолій Толстоухов"
1,1,"Дашивець","Григорій",1956,2,"1990-1994","1990",34,"Григорій Дашивець"
1,1,"Бойко","Іван",1956,3,"1990-1994","1990",34,"Іван Бойко"
1,1,"Костицький","Василь",1956,4,"1990-1994","1990",34,"Василь Костицький"
1,1,"Шовкошитний","Володимир",1956,5,"1990-1994","1990",34,"Володимир Шовкошитний"
1,1,"Дума","Зіновій",1956,6,"1990-1994","1990",34,"Зіновій Дума"
1,1,"Поровський","Микола",1956,7,"1990-1994","1990",34,"Микола Поровський"
1,1,"Воробйов","Олександр",1956,8,"1990-1994","1990",34,"Олександр Воробйов"
1,1,"Грищенко","Іван",1956,9,"1990-1994","1990",34,"Іван Грищенко"
1,2,"Яхеєва","Тетяна",1957,1,"1990-1994","1990",33,"Тетяна Яхеєва"
1,1,"Шеховцов","Олексій",1957,2,"1990-1994","1990",33,"Олексій Шеховцов"
1,1,"Макар","Іван",1957,3,"1990-1994","1990",33,"Іван Макар"
1,2,"Завадська","Катерина",1958,1,"1990-1994","1990",32,"Катерина Завадська"
1,1,"Рябоконь","Олександр",1958,2,"1990-1994","1990",32,"Олександр Рябоконь"
1,1,"Червоній","Василь",1958,3,"1990-1994","1990",32,"Василь Червоній"
1,1,"Ткачук","Анатолій",1958,4,"1990-1994","1990",32,"Анатолій Ткачук"
1,1,"Івасюк","Валерій",1958,5,"1990-1994","1990",32,"Валерій Івасюк"
1,1,"Ємець","Олександр",1959,1,"1990-1994","1990",31,"Олександр Ємець"
1,1,"Хоменко","Володимир",1959,2,"1990-1994","1990",31,"Володимир Хоменко"
1,1,"Плосконос","Ігор",1959,3,"1990-1994","1990",31,"Ігор Плосконос"
1,1,"Локтєв","Сергій",1960,1,"1990-1994","1990",30,"Сергій Локтєв"
